image_id,file_name,segment_id,category_id,gt_name,candidate_labels,thing_or_stuff,scores,pred,hit,area,bbox,score_gt,score_other,score_unknown,score_none,top1_score,top2_score,margin,area_bin_q
12748,000000012748.jpg,2,200,rug-merged,"['rug-merged', 'other', 'unknown', 'none']",stuff,"{'gt': 0.1910400390625, 'other': 0.2200927734375, 'unknown': 0.203857421875, 'none': 0.20849609375}",other,False,1812,"[0, 0, 0, 0]",0.1910400390625,0.2200927734375,0.203857421875,0.20849609375,0.2200927734375,0.20849609375,0.0115966796875,Q2
8690,000000008690.jpg,11,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1927490234375, 'other': 0.2200927734375, 'unknown': 0.2044677734375, 'none': 0.1995849609375}",other,False,884,"[0, 0, 0, 0]",0.1927490234375,0.2200927734375,0.2044677734375,0.1995849609375,0.2200927734375,0.2044677734375,0.015625,Q2
24021,000000024021.jpg,56,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.18359375, 'other': 0.217041015625, 'unknown': 0.219970703125, 'none': 0.2000732421875}",unknown,False,623,"[0, 0, 0, 0]",0.18359375,0.217041015625,0.219970703125,0.2000732421875,0.219970703125,0.217041015625,0.0029296875,Q2
24021,000000024021.jpg,54,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1865234375, 'other': 0.2169189453125, 'unknown': 0.219970703125, 'none': 0.199951171875}",unknown,False,418,"[0, 0, 0, 0]",0.1865234375,0.2169189453125,0.219970703125,0.199951171875,0.219970703125,0.2169189453125,0.0030517578125,Q1(smallest)
50165,000000050165.jpg,2,197,building-other-merged,"['building-other-merged', 'other', 'unknown', 'none']",stuff,"{'gt': 0.2100830078125, 'other': 0.219970703125, 'unknown': 0.2034912109375, 'none': 0.2000732421875}",other,False,2425,"[0, 0, 0, 0]",0.2100830078125,0.219970703125,0.2034912109375,0.2000732421875,0.219970703125,0.2100830078125,0.0098876953125,Q2
9590,000000009590.jpg,8,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2034912109375, 'other': 0.219970703125, 'unknown': 0.2020263671875, 'none': 0.20068359375}",other,False,7080,"[0, 0, 0, 0]",0.2034912109375,0.219970703125,0.2020263671875,0.20068359375,0.219970703125,0.2034912109375,0.0164794921875,Q3
9590,000000009590.jpg,6,44,bottle,"['bottle', 'other', 'unknown', 'none']",thing,"{'gt': 0.19580078125, 'other': 0.219970703125, 'unknown': 0.2032470703125, 'none': 0.198974609375}",other,False,920,"[0, 0, 0, 0]",0.19580078125,0.219970703125,0.2032470703125,0.198974609375,0.219970703125,0.2032470703125,0.0167236328125,Q2
19042,000000019042.jpg,6,16,bird,"['bird', 'other', 'unknown', 'none']",thing,"{'gt': 0.21728515625, 'other': 0.2198486328125, 'unknown': 0.2154541015625, 'none': 0.2069091796875}",other,False,596,"[0, 0, 0, 0]",0.21728515625,0.2198486328125,0.2154541015625,0.2069091796875,0.2198486328125,0.21728515625,0.0025634765625,Q2
24021,000000024021.jpg,8,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.181884765625, 'other': 0.2169189453125, 'unknown': 0.2198486328125, 'none': 0.20068359375}",unknown,False,697,"[0, 0, 0, 0]",0.181884765625,0.2169189453125,0.2198486328125,0.20068359375,0.2198486328125,0.2169189453125,0.0029296875,Q2
24021,000000024021.jpg,64,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1845703125, 'other': 0.216796875, 'unknown': 0.2198486328125, 'none': 0.20068359375}",unknown,False,472,"[0, 0, 0, 0]",0.1845703125,0.216796875,0.2198486328125,0.20068359375,0.2198486328125,0.216796875,0.0030517578125,Q1(smallest)
24021,000000024021.jpg,100,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.187744140625, 'other': 0.2164306640625, 'unknown': 0.2198486328125, 'none': 0.1993408203125}",unknown,False,696,"[0, 0, 0, 0]",0.187744140625,0.2164306640625,0.2198486328125,0.1993408203125,0.2198486328125,0.2164306640625,0.00341796875,Q2
7511,000000007511.jpg,14,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2117919921875, 'other': 0.2198486328125, 'unknown': 0.214599609375, 'none': 0.2025146484375}",other,False,167,"[0, 0, 0, 0]",0.2117919921875,0.2198486328125,0.214599609375,0.2025146484375,0.2198486328125,0.214599609375,0.0052490234375,Q1(smallest)
7511,000000007511.jpg,15,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2117919921875, 'other': 0.2198486328125, 'unknown': 0.214599609375, 'none': 0.2025146484375}",other,False,91,"[0, 0, 0, 0]",0.2117919921875,0.2198486328125,0.214599609375,0.2025146484375,0.2198486328125,0.214599609375,0.0052490234375,Q1(smallest)
35682,000000035682.jpg,3,177,wall-wood,"['wall-wood', 'other', 'unknown', 'none']",stuff,"{'gt': 0.2099609375, 'other': 0.2198486328125, 'unknown': 0.2078857421875, 'none': 0.2037353515625}",other,False,7370,"[0, 0, 0, 0]",0.2099609375,0.2198486328125,0.2078857421875,0.2037353515625,0.2198486328125,0.2099609375,0.0098876953125,Q3
24021,000000024021.jpg,13,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1829833984375, 'other': 0.21728515625, 'unknown': 0.2197265625, 'none': 0.2010498046875}",unknown,False,372,"[0, 0, 0, 0]",0.1829833984375,0.21728515625,0.2197265625,0.2010498046875,0.2197265625,0.21728515625,0.00244140625,Q1(smallest)
24021,000000024021.jpg,127,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.181884765625, 'other': 0.2166748046875, 'unknown': 0.2197265625, 'none': 0.199951171875}",unknown,False,609,"[0, 0, 0, 0]",0.181884765625,0.2166748046875,0.2197265625,0.199951171875,0.2197265625,0.2166748046875,0.0030517578125,Q2
24021,000000024021.jpg,69,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1854248046875, 'other': 0.2164306640625, 'unknown': 0.2197265625, 'none': 0.2001953125}",unknown,False,292,"[0, 0, 0, 0]",0.1854248046875,0.2164306640625,0.2197265625,0.2001953125,0.2197265625,0.2164306640625,0.0032958984375,Q1(smallest)
24021,000000024021.jpg,1,187,sky-other-merged,"['sky-other-merged', 'other', 'unknown', 'none']",stuff,"{'gt': 0.19873046875, 'other': 0.2152099609375, 'unknown': 0.2197265625, 'none': 0.199462890625}",unknown,False,1717,"[0, 0, 0, 0]",0.19873046875,0.2152099609375,0.2197265625,0.199462890625,0.2197265625,0.2152099609375,0.0045166015625,Q2
7511,000000007511.jpg,13,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2117919921875, 'other': 0.2197265625, 'unknown': 0.21435546875, 'none': 0.202392578125}",other,False,171,"[0, 0, 0, 0]",0.2117919921875,0.2197265625,0.21435546875,0.202392578125,0.2197265625,0.21435546875,0.00537109375,Q1(smallest)
7511,000000007511.jpg,11,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.211669921875, 'other': 0.2197265625, 'unknown': 0.2142333984375, 'none': 0.2022705078125}",other,False,305,"[0, 0, 0, 0]",0.211669921875,0.2197265625,0.2142333984375,0.2022705078125,0.2197265625,0.2142333984375,0.0054931640625,Q1(smallest)
7511,000000007511.jpg,12,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2120361328125, 'other': 0.2197265625, 'unknown': 0.2142333984375, 'none': 0.202392578125}",other,False,376,"[0, 0, 0, 0]",0.2120361328125,0.2197265625,0.2142333984375,0.202392578125,0.2197265625,0.2142333984375,0.0054931640625,Q1(smallest)
7511,000000007511.jpg,9,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2117919921875, 'other': 0.2197265625, 'unknown': 0.2138671875, 'none': 0.2021484375}",other,False,237,"[0, 0, 0, 0]",0.2117919921875,0.2197265625,0.2138671875,0.2021484375,0.2197265625,0.2138671875,0.005859375,Q1(smallest)
12748,000000012748.jpg,3,199,wall-other-merged,"['wall-other-merged', 'other', 'unknown', 'none']",stuff,"{'gt': 0.203369140625, 'other': 0.2197265625, 'unknown': 0.2066650390625, 'none': 0.2061767578125}",other,False,2731,"[0, 0, 0, 0]",0.203369140625,0.2197265625,0.2066650390625,0.2061767578125,0.2197265625,0.2066650390625,0.0130615234375,Q3
13201,000000013201.jpg,1,187,sky-other-merged,"['sky-other-merged', 'other', 'unknown', 'none']",stuff,"{'gt': 0.217529296875, 'other': 0.2196044921875, 'unknown': 0.2120361328125, 'none': 0.2080078125}",other,False,8950,"[0, 0, 0, 0]",0.217529296875,0.2196044921875,0.2120361328125,0.2080078125,0.2196044921875,0.217529296875,0.0020751953125,Q3
24021,000000024021.jpg,97,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.185791015625, 'other': 0.2169189453125, 'unknown': 0.2196044921875, 'none': 0.200439453125}",unknown,False,582,"[0, 0, 0, 0]",0.185791015625,0.2169189453125,0.2196044921875,0.200439453125,0.2196044921875,0.2169189453125,0.002685546875,Q2
24021,000000024021.jpg,71,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.185546875, 'other': 0.216552734375, 'unknown': 0.2196044921875, 'none': 0.200927734375}",unknown,False,452,"[0, 0, 0, 0]",0.185546875,0.216552734375,0.2196044921875,0.200927734375,0.2196044921875,0.216552734375,0.0030517578125,Q1(smallest)
24021,000000024021.jpg,58,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1837158203125, 'other': 0.21630859375, 'unknown': 0.2196044921875, 'none': 0.20068359375}",unknown,False,492,"[0, 0, 0, 0]",0.1837158203125,0.21630859375,0.2196044921875,0.20068359375,0.2196044921875,0.21630859375,0.0032958984375,Q2
24021,000000024021.jpg,85,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1898193359375, 'other': 0.216064453125, 'unknown': 0.2196044921875, 'none': 0.19970703125}",unknown,False,630,"[0, 0, 0, 0]",0.1898193359375,0.216064453125,0.2196044921875,0.19970703125,0.2196044921875,0.216064453125,0.0035400390625,Q2
9590,000000009590.jpg,17,47,cup,"['cup', 'other', 'unknown', 'none']",thing,"{'gt': 0.218994140625, 'other': 0.219482421875, 'unknown': 0.2017822265625, 'none': 0.1982421875}",other,False,501,"[0, 0, 0, 0]",0.218994140625,0.219482421875,0.2017822265625,0.1982421875,0.219482421875,0.218994140625,0.00048828125,Q2
24021,000000024021.jpg,142,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.184326171875, 'other': 0.21728515625, 'unknown': 0.219482421875, 'none': 0.2003173828125}",unknown,False,451,"[0, 0, 0, 0]",0.184326171875,0.21728515625,0.219482421875,0.2003173828125,0.219482421875,0.21728515625,0.002197265625,Q1(smallest)
24021,000000024021.jpg,104,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.18701171875, 'other': 0.2156982421875, 'unknown': 0.219482421875, 'none': 0.2001953125}",unknown,False,1112,"[0, 0, 0, 0]",0.18701171875,0.2156982421875,0.219482421875,0.2001953125,0.219482421875,0.2156982421875,0.0037841796875,Q2
16010,000000016010.jpg,4,178,water-other,"['water-other', 'other', 'unknown', 'none']",stuff,"{'gt': 0.212646484375, 'other': 0.219482421875, 'unknown': 0.2034912109375, 'none': 0.19970703125}",other,False,3536,"[0, 0, 0, 0]",0.212646484375,0.219482421875,0.2034912109375,0.19970703125,0.219482421875,0.212646484375,0.0068359375,Q3
40083,000000040083.jpg,15,2,bicycle,"['bicycle', 'other', 'unknown', 'none']",thing,"{'gt': 0.217529296875, 'other': 0.2193603515625, 'unknown': 0.216552734375, 'none': 0.2091064453125}",other,False,333,"[0, 0, 0, 0]",0.217529296875,0.2193603515625,0.216552734375,0.2091064453125,0.2193603515625,0.217529296875,0.0018310546875,Q1(smallest)
24021,000000024021.jpg,73,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1864013671875, 'other': 0.216552734375, 'unknown': 0.2193603515625, 'none': 0.2008056640625}",unknown,False,376,"[0, 0, 0, 0]",0.1864013671875,0.216552734375,0.2193603515625,0.2008056640625,0.2193603515625,0.216552734375,0.0028076171875,Q1(smallest)
14038,000000014038.jpg,33,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.2158203125, 'other': 0.2193603515625, 'unknown': 0.2098388671875, 'none': 0.19970703125}",other,False,169,"[0, 0, 0, 0]",0.2158203125,0.2193603515625,0.2098388671875,0.19970703125,0.2193603515625,0.2158203125,0.0035400390625,Q1(smallest)
9590,000000009590.jpg,28,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.204345703125, 'other': 0.2193603515625, 'unknown': 0.205322265625, 'none': 0.197265625}",other,False,4050,"[0, 0, 0, 0]",0.204345703125,0.2193603515625,0.205322265625,0.197265625,0.2193603515625,0.205322265625,0.0140380859375,Q3
24021,000000024021.jpg,19,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.183837890625, 'other': 0.217041015625, 'unknown': 0.21923828125, 'none': 0.20166015625}",unknown,False,422,"[0, 0, 0, 0]",0.183837890625,0.217041015625,0.21923828125,0.20166015625,0.21923828125,0.217041015625,0.002197265625,Q1(smallest)
24021,000000024021.jpg,135,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1856689453125, 'other': 0.2166748046875, 'unknown': 0.21923828125, 'none': 0.2000732421875}",unknown,False,429,"[0, 0, 0, 0]",0.1856689453125,0.2166748046875,0.21923828125,0.2000732421875,0.21923828125,0.2166748046875,0.0025634765625,Q1(smallest)
50145,000000050145.jpg,14,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2115478515625, 'other': 0.21923828125, 'unknown': 0.2161865234375, 'none': 0.2071533203125}",other,False,819,"[0, 0, 0, 0]",0.2115478515625,0.21923828125,0.2161865234375,0.2071533203125,0.21923828125,0.2161865234375,0.0030517578125,Q2
14038,000000014038.jpg,39,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.2159423828125, 'other': 0.21923828125, 'unknown': 0.209716796875, 'none': 0.1995849609375}",other,False,288,"[0, 0, 0, 0]",0.2159423828125,0.21923828125,0.209716796875,0.1995849609375,0.21923828125,0.2159423828125,0.0032958984375,Q1(smallest)
24021,000000024021.jpg,82,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1876220703125, 'other': 0.2159423828125, 'unknown': 0.21923828125, 'none': 0.2001953125}",unknown,False,372,"[0, 0, 0, 0]",0.1876220703125,0.2159423828125,0.21923828125,0.2001953125,0.21923828125,0.2159423828125,0.0032958984375,Q1(smallest)
14038,000000014038.jpg,26,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.2158203125, 'other': 0.21923828125, 'unknown': 0.209716796875, 'none': 0.199462890625}",other,False,128,"[0, 0, 0, 0]",0.2158203125,0.21923828125,0.209716796875,0.199462890625,0.21923828125,0.2158203125,0.00341796875,Q1(smallest)
14038,000000014038.jpg,27,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.2158203125, 'other': 0.21923828125, 'unknown': 0.209716796875, 'none': 0.199462890625}",other,False,138,"[0, 0, 0, 0]",0.2158203125,0.21923828125,0.209716796875,0.199462890625,0.21923828125,0.2158203125,0.00341796875,Q1(smallest)
14038,000000014038.jpg,28,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.2158203125, 'other': 0.21923828125, 'unknown': 0.2095947265625, 'none': 0.199462890625}",other,False,135,"[0, 0, 0, 0]",0.2158203125,0.21923828125,0.2095947265625,0.199462890625,0.21923828125,0.2158203125,0.00341796875,Q1(smallest)
14038,000000014038.jpg,35,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.2156982421875, 'other': 0.21923828125, 'unknown': 0.2095947265625, 'none': 0.1993408203125}",other,False,123,"[0, 0, 0, 0]",0.2156982421875,0.21923828125,0.2095947265625,0.1993408203125,0.21923828125,0.2156982421875,0.0035400390625,Q1(smallest)
14038,000000014038.jpg,29,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.215576171875, 'other': 0.21923828125, 'unknown': 0.20947265625, 'none': 0.19921875}",other,False,225,"[0, 0, 0, 0]",0.215576171875,0.21923828125,0.20947265625,0.19921875,0.21923828125,0.215576171875,0.003662109375,Q1(smallest)
14038,000000014038.jpg,30,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.215576171875, 'other': 0.21923828125, 'unknown': 0.2095947265625, 'none': 0.19921875}",other,False,314,"[0, 0, 0, 0]",0.215576171875,0.21923828125,0.2095947265625,0.19921875,0.21923828125,0.215576171875,0.003662109375,Q1(smallest)
14038,000000014038.jpg,41,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.215576171875, 'other': 0.21923828125, 'unknown': 0.20947265625, 'none': 0.19921875}",other,False,173,"[0, 0, 0, 0]",0.215576171875,0.21923828125,0.20947265625,0.19921875,0.21923828125,0.215576171875,0.003662109375,Q1(smallest)
14038,000000014038.jpg,42,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.215576171875, 'other': 0.21923828125, 'unknown': 0.20947265625, 'none': 0.19921875}",other,False,73,"[0, 0, 0, 0]",0.215576171875,0.21923828125,0.20947265625,0.19921875,0.21923828125,0.215576171875,0.003662109375,Q1(smallest)
14038,000000014038.jpg,43,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.215576171875, 'other': 0.21923828125, 'unknown': 0.2095947265625, 'none': 0.1993408203125}",other,False,60,"[0, 0, 0, 0]",0.215576171875,0.21923828125,0.2095947265625,0.1993408203125,0.21923828125,0.215576171875,0.003662109375,Q1(smallest)
24021,000000024021.jpg,94,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1875, 'other': 0.2154541015625, 'unknown': 0.21923828125, 'none': 0.19921875}",unknown,False,1131,"[0, 0, 0, 0]",0.1875,0.2154541015625,0.21923828125,0.19921875,0.21923828125,0.2154541015625,0.0037841796875,Q2
21903,000000021903.jpg,6,194,dirt-merged,"['dirt-merged', 'other', 'unknown', 'none']",stuff,"{'gt': 0.1998291015625, 'other': 0.21923828125, 'unknown': 0.20654296875, 'none': 0.20751953125}",other,False,2592,"[0, 0, 0, 0]",0.1998291015625,0.21923828125,0.20654296875,0.20751953125,0.21923828125,0.20751953125,0.01171875,Q3
9590,000000009590.jpg,5,112,door-stuff,"['door-stuff', 'other', 'unknown', 'none']",stuff,"{'gt': 0.193603515625, 'other': 0.21923828125, 'unknown': 0.206298828125, 'none': 0.200439453125}",other,False,14701,"[0, 0, 0, 0]",0.193603515625,0.21923828125,0.206298828125,0.200439453125,0.21923828125,0.206298828125,0.012939453125,Q3
14038,000000014038.jpg,34,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.2158203125, 'other': 0.2191162109375, 'unknown': 0.2095947265625, 'none': 0.199462890625}",other,False,152,"[0, 0, 0, 0]",0.2158203125,0.2191162109375,0.2095947265625,0.199462890625,0.2191162109375,0.2158203125,0.0032958984375,Q1(smallest)
14038,000000014038.jpg,31,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.215576171875, 'other': 0.2191162109375, 'unknown': 0.2095947265625, 'none': 0.1993408203125}",other,False,224,"[0, 0, 0, 0]",0.215576171875,0.2191162109375,0.2095947265625,0.1993408203125,0.2191162109375,0.215576171875,0.0035400390625,Q1(smallest)
14038,000000014038.jpg,36,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.215576171875, 'other': 0.2191162109375, 'unknown': 0.2095947265625, 'none': 0.1993408203125}",other,False,256,"[0, 0, 0, 0]",0.215576171875,0.2191162109375,0.2095947265625,0.1993408203125,0.2191162109375,0.215576171875,0.0035400390625,Q1(smallest)
14038,000000014038.jpg,19,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.21533203125, 'other': 0.2191162109375, 'unknown': 0.2098388671875, 'none': 0.19921875}",other,False,299,"[0, 0, 0, 0]",0.21533203125,0.2191162109375,0.2098388671875,0.19921875,0.2191162109375,0.21533203125,0.0037841796875,Q1(smallest)
46497,000000046497.jpg,4,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2005615234375, 'other': 0.2191162109375, 'unknown': 0.21142578125, 'none': 0.2032470703125}",other,False,5408,"[0, 0, 0, 0]",0.2005615234375,0.2191162109375,0.21142578125,0.2032470703125,0.2191162109375,0.21142578125,0.0076904296875,Q3
14038,000000014038.jpg,24,86,vase,"['vase', 'other', 'unknown', 'none']",thing,"{'gt': 0.2032470703125, 'other': 0.2191162109375, 'unknown': 0.2098388671875, 'none': 0.1993408203125}",other,False,212,"[0, 0, 0, 0]",0.2032470703125,0.2191162109375,0.2098388671875,0.1993408203125,0.2191162109375,0.2098388671875,0.00927734375,Q1(smallest)
9590,000000009590.jpg,22,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2021484375, 'other': 0.2191162109375, 'unknown': 0.2021484375, 'none': 0.1956787109375}",other,False,6810,"[0, 0, 0, 0]",0.2021484375,0.2191162109375,0.2021484375,0.1956787109375,0.2191162109375,0.2021484375,0.0169677734375,Q3
24021,000000024021.jpg,59,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1868896484375, 'other': 0.216552734375, 'unknown': 0.218994140625, 'none': 0.1998291015625}",unknown,False,589,"[0, 0, 0, 0]",0.1868896484375,0.216552734375,0.218994140625,0.1998291015625,0.218994140625,0.216552734375,0.00244140625,Q2
24021,000000024021.jpg,25,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1849365234375, 'other': 0.21630859375, 'unknown': 0.218994140625, 'none': 0.20068359375}",unknown,False,849,"[0, 0, 0, 0]",0.1849365234375,0.21630859375,0.218994140625,0.20068359375,0.218994140625,0.21630859375,0.002685546875,Q2
14038,000000014038.jpg,37,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.21533203125, 'other': 0.218994140625, 'unknown': 0.20947265625, 'none': 0.1993408203125}",other,False,220,"[0, 0, 0, 0]",0.21533203125,0.218994140625,0.20947265625,0.1993408203125,0.218994140625,0.21533203125,0.003662109375,Q1(smallest)
24021,000000024021.jpg,114,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1917724609375, 'other': 0.21533203125, 'unknown': 0.218994140625, 'none': 0.202392578125}",unknown,False,1381,"[0, 0, 0, 0]",0.1917724609375,0.21533203125,0.218994140625,0.202392578125,0.218994140625,0.21533203125,0.003662109375,Q2
14038,000000014038.jpg,38,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.2152099609375, 'other': 0.218994140625, 'unknown': 0.2093505859375, 'none': 0.1993408203125}",other,False,170,"[0, 0, 0, 0]",0.2152099609375,0.218994140625,0.2093505859375,0.1993408203125,0.218994140625,0.2152099609375,0.0037841796875,Q1(smallest)
14038,000000014038.jpg,18,62,chair,"['chair', 'other', 'unknown', 'none']",thing,"{'gt': 0.206298828125, 'other': 0.218994140625, 'unknown': 0.2099609375, 'none': 0.1995849609375}",other,False,585,"[0, 0, 0, 0]",0.206298828125,0.218994140625,0.2099609375,0.1995849609375,0.218994140625,0.2099609375,0.009033203125,Q2
9590,000000009590.jpg,9,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2095947265625, 'other': 0.218994140625, 'unknown': 0.2001953125, 'none': 0.198974609375}",other,False,2912,"[0, 0, 0, 0]",0.2095947265625,0.218994140625,0.2001953125,0.198974609375,0.218994140625,0.2095947265625,0.0093994140625,Q3
14038,000000014038.jpg,21,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.216552734375, 'other': 0.2188720703125, 'unknown': 0.21142578125, 'none': 0.1990966796875}",other,False,980,"[0, 0, 0, 0]",0.216552734375,0.2188720703125,0.21142578125,0.1990966796875,0.2188720703125,0.216552734375,0.0023193359375,Q2
24021,000000024021.jpg,57,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.185302734375, 'other': 0.215576171875, 'unknown': 0.2188720703125, 'none': 0.19921875}",unknown,False,628,"[0, 0, 0, 0]",0.185302734375,0.215576171875,0.2188720703125,0.19921875,0.2188720703125,0.215576171875,0.0032958984375,Q2
14038,000000014038.jpg,40,84,book,"['book', 'other', 'unknown', 'none']",thing,"{'gt': 0.2152099609375, 'other': 0.2188720703125, 'unknown': 0.2091064453125, 'none': 0.198974609375}",other,False,255,"[0, 0, 0, 0]",0.2152099609375,0.2188720703125,0.2091064453125,0.198974609375,0.2188720703125,0.2152099609375,0.003662109375,Q1(smallest)
25593,000000025593.jpg,5,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2177734375, 'other': 0.218017578125, 'unknown': 0.21875, 'none': 0.2132568359375}",unknown,False,491,"[0, 0, 0, 0]",0.2177734375,0.218017578125,0.21875,0.2132568359375,0.21875,0.218017578125,0.000732421875,Q2
24021,000000024021.jpg,22,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1846923828125, 'other': 0.2164306640625, 'unknown': 0.21875, 'none': 0.200927734375}",unknown,False,488,"[0, 0, 0, 0]",0.1846923828125,0.2164306640625,0.21875,0.200927734375,0.21875,0.2164306640625,0.0023193359375,Q2
24021,000000024021.jpg,101,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1885986328125, 'other': 0.21630859375, 'unknown': 0.21875, 'none': 0.201904296875}",unknown,False,628,"[0, 0, 0, 0]",0.1885986328125,0.21630859375,0.21875,0.201904296875,0.21875,0.21630859375,0.00244140625,Q2
24021,000000024021.jpg,40,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.185546875, 'other': 0.216064453125, 'unknown': 0.21875, 'none': 0.1998291015625}",unknown,False,542,"[0, 0, 0, 0]",0.185546875,0.216064453125,0.21875,0.1998291015625,0.21875,0.216064453125,0.002685546875,Q2
13177,000000013177.jpg,3,199,wall-other-merged,"['wall-other-merged', 'other', 'unknown', 'none']",stuff,"{'gt': 0.21533203125, 'other': 0.21875, 'unknown': 0.2115478515625, 'none': 0.2059326171875}",other,False,7133,"[0, 0, 0, 0]",0.21533203125,0.21875,0.2115478515625,0.2059326171875,0.21875,0.21533203125,0.00341796875,Q3
14038,000000014038.jpg,12,44,bottle,"['bottle', 'other', 'unknown', 'none']",thing,"{'gt': 0.2044677734375, 'other': 0.21875, 'unknown': 0.2091064453125, 'none': 0.19873046875}",other,False,107,"[0, 0, 0, 0]",0.2044677734375,0.21875,0.2091064453125,0.19873046875,0.21875,0.2091064453125,0.0096435546875,Q1(smallest)
1268,000000001268.jpg,17,77,cell phone,"['cell phone', 'other', 'unknown', 'none']",thing,"{'gt': 0.2001953125, 'other': 0.21875, 'unknown': 0.2078857421875, 'none': 0.2003173828125}",other,False,378,"[0, 0, 0, 0]",0.2001953125,0.21875,0.2078857421875,0.2003173828125,0.21875,0.2078857421875,0.0108642578125,Q1(smallest)
24021,000000024021.jpg,53,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1885986328125, 'other': 0.2176513671875, 'unknown': 0.2186279296875, 'none': 0.204833984375}",unknown,False,405,"[0, 0, 0, 0]",0.1885986328125,0.2176513671875,0.2186279296875,0.204833984375,0.2186279296875,0.2176513671875,0.0009765625,Q1(smallest)
24021,000000024021.jpg,21,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1851806640625, 'other': 0.216552734375, 'unknown': 0.2186279296875, 'none': 0.201171875}",unknown,False,415,"[0, 0, 0, 0]",0.1851806640625,0.216552734375,0.2186279296875,0.201171875,0.2186279296875,0.216552734375,0.0020751953125,Q1(smallest)
