image_id,file_name,segment_id,category_id,gt_name,candidate_labels,thing_or_stuff,scores,pred,hit,area,bbox,score_gt,score_other,score_unknown,score_none,top1_score,top2_score,margin,area_bin_q,pred_type,area_bin10
24021,000000024021.jpg,113,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.187255859375, 'other': 0.2164306640625, 'unknown': 0.218505859375, 'none': 0.19970703125}",unknown,False,850,"[0, 0, 0, 0]",0.187255859375,0.2164306640625,0.218505859375,0.19970703125,0.218505859375,0.2164306640625,0.0020751953125,Q2,unknown,"(644.7, 1251.0]"
24021,000000024021.jpg,68,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.18603515625, 'other': 0.2156982421875, 'unknown': 0.218505859375, 'none': 0.1998291015625}",unknown,False,739,"[0, 0, 0, 0]",0.18603515625,0.2156982421875,0.218505859375,0.1998291015625,0.218505859375,0.2156982421875,0.0028076171875,Q2,unknown,"(644.7, 1251.0]"
24021,000000024021.jpg,43,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.18701171875, 'other': 0.2154541015625, 'unknown': 0.218505859375, 'none': 0.1998291015625}",unknown,False,744,"[0, 0, 0, 0]",0.18701171875,0.2154541015625,0.218505859375,0.1998291015625,0.218505859375,0.2154541015625,0.0030517578125,Q2,unknown,"(644.7, 1251.0]"
18380,000000018380.jpg,66,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1959228515625, 'other': 0.218505859375, 'unknown': 0.1943359375, 'none': 0.1953125}",other,False,712,"[0, 0, 0, 0]",0.1959228515625,0.218505859375,0.1943359375,0.1953125,0.218505859375,0.1959228515625,0.0225830078125,Q2,other,"(644.7, 1251.0]"
18380,000000018380.jpg,67,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.195556640625, 'other': 0.218505859375, 'unknown': 0.1947021484375, 'none': 0.1949462890625}",other,False,317,"[0, 0, 0, 0]",0.195556640625,0.218505859375,0.1947021484375,0.1949462890625,0.218505859375,0.195556640625,0.02294921875,Q1(smallest),other,"(181.3, 333.6]"
18380,000000018380.jpg,65,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.195068359375, 'other': 0.218505859375, 'unknown': 0.1944580078125, 'none': 0.194580078125}",other,False,200,"[0, 0, 0, 0]",0.195068359375,0.218505859375,0.1944580078125,0.194580078125,0.218505859375,0.195068359375,0.0234375,Q1(smallest),other,"(181.3, 333.6]"
18380,000000018380.jpg,56,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1949462890625, 'other': 0.218505859375, 'unknown': 0.1949462890625, 'none': 0.1947021484375}",other,False,2533,"[0, 0, 0, 0]",0.1949462890625,0.218505859375,0.1949462890625,0.1947021484375,0.218505859375,0.1949462890625,0.0235595703125,Q2,other,"(1251.0, 2543.0]"
24021,000000024021.jpg,138,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.188232421875, 'other': 0.21728515625, 'unknown': 0.2183837890625, 'none': 0.2047119140625}",unknown,False,569,"[0, 0, 0, 0]",0.188232421875,0.21728515625,0.2183837890625,0.2047119140625,0.2183837890625,0.21728515625,0.0010986328125,Q2,unknown,"(333.6, 644.7]"
24021,000000024021.jpg,123,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.183349609375, 'other': 0.2159423828125, 'unknown': 0.2183837890625, 'none': 0.19970703125}",unknown,False,588,"[0, 0, 0, 0]",0.183349609375,0.2159423828125,0.2183837890625,0.19970703125,0.2183837890625,0.2159423828125,0.00244140625,Q2,unknown,"(333.6, 644.7]"
24021,000000024021.jpg,89,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1881103515625, 'other': 0.2158203125, 'unknown': 0.2183837890625, 'none': 0.2003173828125}",unknown,False,582,"[0, 0, 0, 0]",0.1881103515625,0.2158203125,0.2183837890625,0.2003173828125,0.2183837890625,0.2158203125,0.0025634765625,Q2,unknown,"(333.6, 644.7]"
24021,000000024021.jpg,98,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.188232421875, 'other': 0.214599609375, 'unknown': 0.2183837890625, 'none': 0.1986083984375}",unknown,False,1391,"[0, 0, 0, 0]",0.188232421875,0.214599609375,0.2183837890625,0.1986083984375,0.2183837890625,0.214599609375,0.0037841796875,Q2,unknown,"(1251.0, 2543.0]"
18380,000000018380.jpg,50,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1953125, 'other': 0.2183837890625, 'unknown': 0.19482421875, 'none': 0.194580078125}",other,False,568,"[0, 0, 0, 0]",0.1953125,0.2183837890625,0.19482421875,0.194580078125,0.2183837890625,0.1953125,0.0230712890625,Q2,other,"(333.6, 644.7]"
18380,000000018380.jpg,48,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.195068359375, 'other': 0.2183837890625, 'unknown': 0.19482421875, 'none': 0.1947021484375}",other,False,895,"[0, 0, 0, 0]",0.195068359375,0.2183837890625,0.19482421875,0.1947021484375,0.2183837890625,0.195068359375,0.0233154296875,Q2,other,"(644.7, 1251.0]"
18380,000000018380.jpg,63,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.195068359375, 'other': 0.2183837890625, 'unknown': 0.19482421875, 'none': 0.1947021484375}",other,False,150,"[0, 0, 0, 0]",0.195068359375,0.2183837890625,0.19482421875,0.1947021484375,0.2183837890625,0.195068359375,0.0233154296875,Q1(smallest),other,"(15.999, 181.3]"
18380,000000018380.jpg,64,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.19482421875, 'other': 0.2183837890625, 'unknown': 0.1947021484375, 'none': 0.194580078125}",other,False,109,"[0, 0, 0, 0]",0.19482421875,0.2183837890625,0.1947021484375,0.194580078125,0.2183837890625,0.19482421875,0.0235595703125,Q1(smallest),other,"(15.999, 181.3]"
30504,000000030504.jpg,4,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2156982421875, 'other': 0.21337890625, 'unknown': 0.21826171875, 'none': 0.205078125}",unknown,False,24643,"[0, 0, 0, 0]",0.2156982421875,0.21337890625,0.21826171875,0.205078125,0.21826171875,0.2156982421875,0.0025634765625,Q4(largest),unknown,"(11257.7, 25833.0]"
24021,000000024021.jpg,95,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1883544921875, 'other': 0.214599609375, 'unknown': 0.21826171875, 'none': 0.2001953125}",unknown,False,1005,"[0, 0, 0, 0]",0.1883544921875,0.214599609375,0.21826171875,0.2001953125,0.21826171875,0.214599609375,0.003662109375,Q2,unknown,"(644.7, 1251.0]"
50380,000000050380.jpg,9,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.21044921875, 'other': 0.21826171875, 'unknown': 0.2125244140625, 'none': 0.2005615234375}",other,False,13653,"[0, 0, 0, 0]",0.21044921875,0.21826171875,0.2125244140625,0.2005615234375,0.21826171875,0.2125244140625,0.0057373046875,Q3,other,"(11257.7, 25833.0]"
8690,000000008690.jpg,10,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.189697265625, 'other': 0.21826171875, 'unknown': 0.202880859375, 'none': 0.198974609375}",other,False,9514,"[0, 0, 0, 0]",0.189697265625,0.21826171875,0.202880859375,0.198974609375,0.21826171875,0.202880859375,0.015380859375,Q3,other,"(5202.2, 11257.7]"
53624,000000053624.jpg,11,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.200439453125, 'other': 0.21826171875, 'unknown': 0.1903076171875, 'none': 0.198486328125}",other,False,213,"[0, 0, 0, 0]",0.200439453125,0.21826171875,0.1903076171875,0.198486328125,0.21826171875,0.200439453125,0.017822265625,Q1(smallest),other,"(181.3, 333.6]"
18380,000000018380.jpg,49,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1954345703125, 'other': 0.21826171875, 'unknown': 0.194580078125, 'none': 0.194580078125}",other,False,1568,"[0, 0, 0, 0]",0.1954345703125,0.21826171875,0.194580078125,0.194580078125,0.21826171875,0.1954345703125,0.0228271484375,Q2,other,"(1251.0, 2543.0]"
18380,000000018380.jpg,34,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.19482421875, 'other': 0.21826171875, 'unknown': 0.1947021484375, 'none': 0.1944580078125}",other,False,299,"[0, 0, 0, 0]",0.19482421875,0.21826171875,0.1947021484375,0.1944580078125,0.21826171875,0.19482421875,0.0234375,Q1(smallest),other,"(181.3, 333.6]"
18380,000000018380.jpg,44,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.19482421875, 'other': 0.21826171875, 'unknown': 0.1944580078125, 'none': 0.194091796875}",other,False,4456,"[0, 0, 0, 0]",0.19482421875,0.21826171875,0.1944580078125,0.194091796875,0.21826171875,0.19482421875,0.0234375,Q3,other,"(2543.0, 5202.2]"
47740,000000047740.jpg,4,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.216796875, 'other': 0.2181396484375, 'unknown': 0.2115478515625, 'none': 0.20263671875}",other,False,3361,"[0, 0, 0, 0]",0.216796875,0.2181396484375,0.2115478515625,0.20263671875,0.2181396484375,0.216796875,0.0013427734375,Q3,other,"(2543.0, 5202.2]"
24021,000000024021.jpg,11,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.18505859375, 'other': 0.2164306640625, 'unknown': 0.2181396484375, 'none': 0.199462890625}",unknown,False,372,"[0, 0, 0, 0]",0.18505859375,0.2164306640625,0.2181396484375,0.199462890625,0.2181396484375,0.2164306640625,0.001708984375,Q1(smallest),unknown,"(333.6, 644.7]"
24021,000000024021.jpg,32,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.18505859375, 'other': 0.216064453125, 'unknown': 0.2181396484375, 'none': 0.199462890625}",unknown,False,748,"[0, 0, 0, 0]",0.18505859375,0.216064453125,0.2181396484375,0.199462890625,0.2181396484375,0.216064453125,0.0020751953125,Q2,unknown,"(644.7, 1251.0]"
24021,000000024021.jpg,126,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.184814453125, 'other': 0.2156982421875, 'unknown': 0.2181396484375, 'none': 0.19970703125}",unknown,False,749,"[0, 0, 0, 0]",0.184814453125,0.2156982421875,0.2181396484375,0.19970703125,0.2181396484375,0.2156982421875,0.00244140625,Q2,unknown,"(644.7, 1251.0]"
24021,000000024021.jpg,88,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.193603515625, 'other': 0.2139892578125, 'unknown': 0.2181396484375, 'none': 0.2001953125}",unknown,False,897,"[0, 0, 0, 0]",0.193603515625,0.2139892578125,0.2181396484375,0.2001953125,0.2181396484375,0.2139892578125,0.004150390625,Q2,unknown,"(644.7, 1251.0]"
53624,000000053624.jpg,12,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2001953125, 'other': 0.2181396484375, 'unknown': 0.18994140625, 'none': 0.198486328125}",other,False,304,"[0, 0, 0, 0]",0.2001953125,0.2181396484375,0.18994140625,0.198486328125,0.2181396484375,0.2001953125,0.0179443359375,Q1(smallest),other,"(181.3, 333.6]"
24021,000000024021.jpg,41,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.190673828125, 'other': 0.216552734375, 'unknown': 0.218017578125, 'none': 0.2030029296875}",unknown,False,441,"[0, 0, 0, 0]",0.190673828125,0.216552734375,0.218017578125,0.2030029296875,0.218017578125,0.216552734375,0.00146484375,Q1(smallest),unknown,"(333.6, 644.7]"
24021,000000024021.jpg,48,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1849365234375, 'other': 0.2159423828125, 'unknown': 0.218017578125, 'none': 0.201416015625}",unknown,False,631,"[0, 0, 0, 0]",0.1849365234375,0.2159423828125,0.218017578125,0.201416015625,0.218017578125,0.2159423828125,0.0020751953125,Q2,unknown,"(333.6, 644.7]"
24021,000000024021.jpg,55,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.187255859375, 'other': 0.21484375, 'unknown': 0.218017578125, 'none': 0.20068359375}",unknown,False,531,"[0, 0, 0, 0]",0.187255859375,0.21484375,0.218017578125,0.20068359375,0.218017578125,0.21484375,0.003173828125,Q2,unknown,"(333.6, 644.7]"
24610,000000024610.jpg,24,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1923828125, 'other': 0.218017578125, 'unknown': 0.208740234375, 'none': 0.20068359375}",other,False,246,"[0, 0, 0, 0]",0.1923828125,0.218017578125,0.208740234375,0.20068359375,0.218017578125,0.208740234375,0.00927734375,Q1(smallest),other,"(181.3, 333.6]"
18380,000000018380.jpg,47,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1947021484375, 'other': 0.218017578125, 'unknown': 0.1944580078125, 'none': 0.1944580078125}",other,False,1842,"[0, 0, 0, 0]",0.1947021484375,0.218017578125,0.1944580078125,0.1944580078125,0.218017578125,0.1947021484375,0.0233154296875,Q2,other,"(1251.0, 2543.0]"
24021,000000024021.jpg,149,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1861572265625, 'other': 0.215576171875, 'unknown': 0.2178955078125, 'none': 0.2003173828125}",unknown,False,508,"[0, 0, 0, 0]",0.1861572265625,0.215576171875,0.2178955078125,0.2003173828125,0.2178955078125,0.215576171875,0.0023193359375,Q2,unknown,"(333.6, 644.7]"
42628,000000042628.jpg,10,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2152099609375, 'other': 0.2142333984375, 'unknown': 0.2178955078125, 'none': 0.2052001953125}",unknown,False,1953,"[0, 0, 0, 0]",0.2152099609375,0.2142333984375,0.2178955078125,0.2052001953125,0.2178955078125,0.2152099609375,0.002685546875,Q2,unknown,"(1251.0, 2543.0]"
24021,000000024021.jpg,70,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.193359375, 'other': 0.215087890625, 'unknown': 0.2178955078125, 'none': 0.201171875}",unknown,False,858,"[0, 0, 0, 0]",0.193359375,0.215087890625,0.2178955078125,0.201171875,0.2178955078125,0.215087890625,0.0028076171875,Q2,unknown,"(644.7, 1251.0]"
24021,000000024021.jpg,92,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.18798828125, 'other': 0.2147216796875, 'unknown': 0.2178955078125, 'none': 0.2000732421875}",unknown,False,824,"[0, 0, 0, 0]",0.18798828125,0.2147216796875,0.2178955078125,0.2000732421875,0.2178955078125,0.2147216796875,0.003173828125,Q2,unknown,"(644.7, 1251.0]"
24021,000000024021.jpg,87,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.20166015625, 'other': 0.2127685546875, 'unknown': 0.2178955078125, 'none': 0.201171875}",unknown,False,917,"[0, 0, 0, 0]",0.20166015625,0.2127685546875,0.2178955078125,0.201171875,0.2178955078125,0.2127685546875,0.005126953125,Q2,unknown,"(644.7, 1251.0]"
53624,000000053624.jpg,8,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.200439453125, 'other': 0.2178955078125, 'unknown': 0.18994140625, 'none': 0.1982421875}",other,False,546,"[0, 0, 0, 0]",0.200439453125,0.2178955078125,0.18994140625,0.1982421875,0.2178955078125,0.200439453125,0.0174560546875,Q2,other,"(333.6, 644.7]"
24021,000000024021.jpg,67,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1900634765625, 'other': 0.214111328125, 'unknown': 0.2177734375, 'none': 0.198486328125}",unknown,False,763,"[0, 0, 0, 0]",0.1900634765625,0.214111328125,0.2177734375,0.198486328125,0.2177734375,0.214111328125,0.003662109375,Q2,unknown,"(644.7, 1251.0]"
18380,000000018380.jpg,54,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.194580078125, 'other': 0.2177734375, 'unknown': 0.19384765625, 'none': 0.194580078125}",other,False,7104,"[0, 0, 0, 0]",0.194580078125,0.2177734375,0.19384765625,0.194580078125,0.2177734375,0.194580078125,0.023193359375,Q3,other,"(5202.2, 11257.7]"
18380,000000018380.jpg,43,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1939697265625, 'other': 0.2177734375, 'unknown': 0.1942138671875, 'none': 0.1939697265625}",other,False,7467,"[0, 0, 0, 0]",0.1939697265625,0.2177734375,0.1942138671875,0.1939697265625,0.2177734375,0.1942138671875,0.0235595703125,Q3,other,"(5202.2, 11257.7]"
24021,000000024021.jpg,65,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.189697265625, 'other': 0.21630859375, 'unknown': 0.2176513671875, 'none': 0.2021484375}",unknown,False,776,"[0, 0, 0, 0]",0.189697265625,0.21630859375,0.2176513671875,0.2021484375,0.2176513671875,0.21630859375,0.0013427734375,Q2,unknown,"(644.7, 1251.0]"
24021,000000024021.jpg,148,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.184814453125, 'other': 0.215087890625, 'unknown': 0.2176513671875, 'none': 0.1986083984375}",unknown,False,1046,"[0, 0, 0, 0]",0.184814453125,0.215087890625,0.2176513671875,0.1986083984375,0.2176513671875,0.215087890625,0.0025634765625,Q2,unknown,"(644.7, 1251.0]"
18380,000000018380.jpg,46,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1944580078125, 'other': 0.2176513671875, 'unknown': 0.1942138671875, 'none': 0.1942138671875}",other,False,1893,"[0, 0, 0, 0]",0.1944580078125,0.2176513671875,0.1942138671875,0.1942138671875,0.2176513671875,0.1944580078125,0.023193359375,Q2,other,"(1251.0, 2543.0]"
24021,000000024021.jpg,115,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.189697265625, 'other': 0.2147216796875, 'unknown': 0.217529296875, 'none': 0.20068359375}",unknown,False,498,"[0, 0, 0, 0]",0.189697265625,0.2147216796875,0.217529296875,0.20068359375,0.217529296875,0.2147216796875,0.0028076171875,Q2,unknown,"(333.6, 644.7]"
21903,000000021903.jpg,8,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.203125, 'other': 0.217529296875, 'unknown': 0.2025146484375, 'none': 0.206298828125}",other,False,2588,"[0, 0, 0, 0]",0.203125,0.217529296875,0.2025146484375,0.206298828125,0.217529296875,0.206298828125,0.01123046875,Q3,other,"(2543.0, 5202.2]"
53624,000000053624.jpg,10,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.199951171875, 'other': 0.217529296875, 'unknown': 0.1890869140625, 'none': 0.197509765625}",other,False,456,"[0, 0, 0, 0]",0.199951171875,0.217529296875,0.1890869140625,0.197509765625,0.217529296875,0.199951171875,0.017578125,Q1(smallest),other,"(333.6, 644.7]"
18380,000000018380.jpg,57,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1959228515625, 'other': 0.217529296875, 'unknown': 0.19287109375, 'none': 0.1943359375}",other,False,2137,"[0, 0, 0, 0]",0.1959228515625,0.217529296875,0.19287109375,0.1943359375,0.217529296875,0.1959228515625,0.0216064453125,Q2,other,"(1251.0, 2543.0]"
24021,000000024021.jpg,14,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1866455078125, 'other': 0.216064453125, 'unknown': 0.2174072265625, 'none': 0.2000732421875}",unknown,False,705,"[0, 0, 0, 0]",0.1866455078125,0.216064453125,0.2174072265625,0.2000732421875,0.2174072265625,0.216064453125,0.0013427734375,Q2,unknown,"(644.7, 1251.0]"
24021,000000024021.jpg,141,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.186279296875, 'other': 0.21533203125, 'unknown': 0.2174072265625, 'none': 0.200439453125}",unknown,False,928,"[0, 0, 0, 0]",0.186279296875,0.21533203125,0.2174072265625,0.200439453125,0.2174072265625,0.21533203125,0.0020751953125,Q2,unknown,"(644.7, 1251.0]"
24021,000000024021.jpg,34,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1888427734375, 'other': 0.2152099609375, 'unknown': 0.2174072265625, 'none': 0.201171875}",unknown,False,825,"[0, 0, 0, 0]",0.1888427734375,0.2152099609375,0.2174072265625,0.201171875,0.2174072265625,0.2152099609375,0.002197265625,Q2,unknown,"(644.7, 1251.0]"
24021,000000024021.jpg,139,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1949462890625, 'other': 0.21484375, 'unknown': 0.2174072265625, 'none': 0.2030029296875}",unknown,False,1089,"[0, 0, 0, 0]",0.1949462890625,0.21484375,0.2174072265625,0.2030029296875,0.2174072265625,0.21484375,0.0025634765625,Q2,unknown,"(644.7, 1251.0]"
38829,000000038829.jpg,24,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.206787109375, 'other': 0.2174072265625, 'unknown': 0.208984375, 'none': 0.201904296875}",other,False,362,"[0, 0, 0, 0]",0.206787109375,0.2174072265625,0.208984375,0.201904296875,0.2174072265625,0.208984375,0.0084228515625,Q1(smallest),other,"(333.6, 644.7]"
18380,000000018380.jpg,42,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.192138671875, 'other': 0.2174072265625, 'unknown': 0.1937255859375, 'none': 0.1942138671875}",other,False,8499,"[0, 0, 0, 0]",0.192138671875,0.2174072265625,0.1937255859375,0.1942138671875,0.2174072265625,0.1942138671875,0.023193359375,Q3,other,"(5202.2, 11257.7]"
24021,000000024021.jpg,28,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.187255859375, 'other': 0.215576171875, 'unknown': 0.21728515625, 'none': 0.200439453125}",unknown,False,385,"[0, 0, 0, 0]",0.187255859375,0.215576171875,0.21728515625,0.200439453125,0.21728515625,0.215576171875,0.001708984375,Q1(smallest),unknown,"(333.6, 644.7]"
24021,000000024021.jpg,143,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1871337890625, 'other': 0.215576171875, 'unknown': 0.21728515625, 'none': 0.200439453125}",unknown,False,586,"[0, 0, 0, 0]",0.1871337890625,0.215576171875,0.21728515625,0.200439453125,0.21728515625,0.215576171875,0.001708984375,Q2,unknown,"(333.6, 644.7]"
24021,000000024021.jpg,24,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.19580078125, 'other': 0.2147216796875, 'unknown': 0.21728515625, 'none': 0.2015380859375}",unknown,False,1143,"[0, 0, 0, 0]",0.19580078125,0.2147216796875,0.21728515625,0.2015380859375,0.21728515625,0.2147216796875,0.0025634765625,Q2,unknown,"(644.7, 1251.0]"
24021,000000024021.jpg,79,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1964111328125, 'other': 0.214111328125, 'unknown': 0.21728515625, 'none': 0.20068359375}",unknown,False,1383,"[0, 0, 0, 0]",0.1964111328125,0.214111328125,0.21728515625,0.20068359375,0.21728515625,0.214111328125,0.003173828125,Q2,unknown,"(1251.0, 2543.0]"
24021,000000024021.jpg,86,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.194580078125, 'other': 0.2130126953125, 'unknown': 0.21728515625, 'none': 0.200439453125}",unknown,False,1029,"[0, 0, 0, 0]",0.194580078125,0.2130126953125,0.21728515625,0.200439453125,0.21728515625,0.2130126953125,0.0042724609375,Q2,unknown,"(644.7, 1251.0]"
53624,000000053624.jpg,7,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2001953125, 'other': 0.21728515625, 'unknown': 0.1888427734375, 'none': 0.1971435546875}",other,False,514,"[0, 0, 0, 0]",0.2001953125,0.21728515625,0.1888427734375,0.1971435546875,0.21728515625,0.2001953125,0.01708984375,Q2,other,"(333.6, 644.7]"
24021,000000024021.jpg,26,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.187255859375, 'other': 0.21533203125, 'unknown': 0.2171630859375, 'none': 0.1998291015625}",unknown,False,843,"[0, 0, 0, 0]",0.187255859375,0.21533203125,0.2171630859375,0.1998291015625,0.2171630859375,0.21533203125,0.0018310546875,Q2,unknown,"(644.7, 1251.0]"
24021,000000024021.jpg,103,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1895751953125, 'other': 0.21435546875, 'unknown': 0.2171630859375, 'none': 0.2005615234375}",unknown,False,1071,"[0, 0, 0, 0]",0.1895751953125,0.21435546875,0.2171630859375,0.2005615234375,0.2171630859375,0.21435546875,0.0028076171875,Q2,unknown,"(644.7, 1251.0]"
24021,000000024021.jpg,78,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1966552734375, 'other': 0.2135009765625, 'unknown': 0.2171630859375, 'none': 0.199951171875}",unknown,False,980,"[0, 0, 0, 0]",0.1966552734375,0.2135009765625,0.2171630859375,0.199951171875,0.2171630859375,0.2135009765625,0.003662109375,Q2,unknown,"(644.7, 1251.0]"
24021,000000024021.jpg,116,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1947021484375, 'other': 0.2135009765625, 'unknown': 0.2171630859375, 'none': 0.200927734375}",unknown,False,1068,"[0, 0, 0, 0]",0.1947021484375,0.2135009765625,0.2171630859375,0.200927734375,0.2171630859375,0.2135009765625,0.003662109375,Q2,unknown,"(644.7, 1251.0]"
139,000000000139.jpg,15,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2110595703125, 'other': 0.2171630859375, 'unknown': 0.2049560546875, 'none': 0.201416015625}",other,False,487,"[0, 0, 0, 0]",0.2110595703125,0.2171630859375,0.2049560546875,0.201416015625,0.2171630859375,0.2110595703125,0.006103515625,Q2,other,"(333.6, 644.7]"
38829,000000038829.jpg,14,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2103271484375, 'other': 0.2171630859375, 'unknown': 0.2081298828125, 'none': 0.2037353515625}",other,False,1837,"[0, 0, 0, 0]",0.2103271484375,0.2171630859375,0.2081298828125,0.2037353515625,0.2171630859375,0.2103271484375,0.0068359375,Q2,other,"(1251.0, 2543.0]"
22479,000000022479.jpg,6,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.210205078125, 'other': 0.2171630859375, 'unknown': 0.20654296875, 'none': 0.201416015625}",other,False,82254,"[0, 0, 0, 0]",0.210205078125,0.2171630859375,0.20654296875,0.201416015625,0.2171630859375,0.210205078125,0.0069580078125,Q4(largest),other,"(58377.7, 405395.0]"
51610,000000051610.jpg,2,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.208984375, 'other': 0.2171630859375, 'unknown': 0.2039794921875, 'none': 0.2073974609375}",other,False,41208,"[0, 0, 0, 0]",0.208984375,0.2171630859375,0.2039794921875,0.2073974609375,0.2171630859375,0.208984375,0.0081787109375,Q4(largest),other,"(25833.0, 58377.7]"
38829,000000038829.jpg,23,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.2059326171875, 'other': 0.2171630859375, 'unknown': 0.2069091796875, 'none': 0.2015380859375}",other,False,220,"[0, 0, 0, 0]",0.2059326171875,0.2171630859375,0.2069091796875,0.2015380859375,0.2171630859375,0.2069091796875,0.01025390625,Q1(smallest),other,"(181.3, 333.6]"
24021,000000024021.jpg,131,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.1875, 'other': 0.215576171875, 'unknown': 0.217041015625, 'none': 0.2015380859375}",unknown,False,391,"[0, 0, 0, 0]",0.1875,0.215576171875,0.217041015625,0.2015380859375,0.217041015625,0.215576171875,0.00146484375,Q1(smallest),unknown,"(333.6, 644.7]"
24021,000000024021.jpg,17,1,person,"['person', 'other', 'unknown', 'none']",thing,"{'gt': 0.185302734375, 'other': 0.2154541015625, 'unknown': 0.217041015625, 'none': 0.1990966796875}",unknown,False,699,"[0, 0, 0, 0]",0.185302734375,0.2154541015625,0.217041015625,0.1990966796875,0.217041015625,0.2154541015625,0.0015869140625,Q2,unknown,"(644.7, 1251.0]"
